,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,complement_si_sdr_speaker0,complement_si_sdr_speaker1,si_sdr_speaker0,si_sdr_speaker1
372,372,0.23,6.61,7.94227409362793,5.758660316467285,-2.1836137771606445,2.9205820560455322,-7.287809371948242,9.419596672058105,1.5869821310043335,9.667946815490723,1.8493742942810059
373,373,0.2,14.91,8.404465675354004,8.101117134094238,-0.3033484220504761,-2.277089834213257,1.6703929901123047,6.9446797370910645,9.26167106628418,6.933350563049316,9.26888370513916
374,374,0.49,0.2,14.120208740234375,8.526345252990723,-5.593863010406494,-9.686842918395996,-1.5008832216262817,4.0583271980285645,13.45191478729248,6.352900981903076,10.699789047241211
375,375,0.26,6.46,9.906421661376953,8.299385070800781,-1.6070367097854614,-1.6754209995269775,-1.5386524200439453,8.215929985046387,8.148590087890625,8.112842559814453,8.485928535461426
376,376,0.58,9.76,6.961341857910156,6.165850639343262,-0.7954912781715393,0.061011333018541336,-1.6519938707351685,6.807784080505371,5.735204219818115,6.790196418762207,5.541504859924316
377,377,0.29,8.65,2.1913352012634277,1.06930410861969,-1.1220310926437378,0.3341514468193054,-2.578213691711426,1.754022240638733,0.7362889647483826,1.7943751811981201,0.34423306584358215
378,378,0.38,1.68,6.439239025115967,2.510784387588501,-3.928454637527466,-2.019176959991455,-5.837732315063477,5.809698581695557,0.4022286534309387,4.043711185455322,0.977857768535614
379,379,0.25,14.91,7.823101043701172,7.460012435913086,-0.36308860778808594,-5.429215431213379,4.703038215637207,4.334041118621826,10.639697074890137,4.37932825088501,10.540696144104004
380,380,0.5,7.11,8.242318153381348,6.85951042175293,-1.382807731628418,0.34074461460113525,-3.1063599586486816,8.568209648132324,5.630416393280029,7.852483749389648,5.866536617279053
381,381,0.48,3.45,-0.08376121520996094,-2.8953418731689453,-2.8115806579589844,-3.1753756999969482,-2.4477853775024414,-1.0522505044937134,-3.229978084564209,-1.2328271865844727,-4.557856559753418
382,382,0.49,8.54,9.78935432434082,5.1407880783081055,-4.648565769195557,7.819489479064941,-17.116621017456055,18.037220001220703,-6.355447292327881,12.46707534790039,-2.1854991912841797
383,383,0.57,3.1,4.304071426391602,1.2751332521438599,-3.028938055038452,-1.1475318670272827,-4.910344123840332,4.108141899108887,-1.2445935010910034,2.826432943344116,-0.27616649866104126
384,384,0.22,5.45,8.738211631774902,6.658315181732178,-2.0798962116241455,-4.34135627746582,0.18156366050243378,4.873074054718018,8.740687370300293,5.453563690185547,7.863066673278809
385,385,0.42,6.96,8.06946086883545,5.46682596206665,-2.602635145187378,4.589738368988037,-9.795008659362793,12.239309310913086,-0.18166334927082062,10.301016807556152,0.6326348185539246
386,386,0.22,2.8,8.592529296875,4.936677932739258,-3.6558518409729004,-7.083742618560791,-0.2279612123966217,3.0828781127929688,8.071681022644043,1.443764567375183,8.429591178894043
387,387,0.22,6.29,9.058695793151855,7.239266395568848,-1.8194291591644287,0.443030446767807,-4.081888675689697,8.74177074432373,5.815624713897705,8.814409255981445,5.664124011993408
388,388,0.36,13.58,5.932335376739502,5.196058750152588,-0.7362766265869141,6.274125099182129,-7.746678352355957,10.270660400390625,0.08654572069644928,9.814077377319336,0.5780397653579712
389,389,0.26,14.58,9.450631141662598,9.118773460388184,-0.3318580389022827,2.6391897201538086,-3.302905797958374,11.106826782226562,7.076359748840332,10.582605361938477,7.654941082000732
390,390,0.51,7.63,9.22801685333252,7.776226997375488,-1.4517898559570312,0.8178884983062744,-3.721468210220337,9.479540824890137,6.091479301452637,9.156959533691406,6.3954949378967285
391,391,0.42,14.49,6.625515937805176,6.291133880615234,-0.33438193798065186,0.12630930542945862,-0.7950732111930847,6.666287422180176,5.962776184082031,6.598862648010254,5.983405113220215
392,392,0.4,3.53,4.671677112579346,0.9193412065505981,-3.752335786819458,-8.990615844726562,1.4859442710876465,-3.5296895503997803,7.8231706619262695,-3.6461665630340576,5.484848976135254
393,393,0.54,4.77,8.187172889709473,5.809916019439697,-2.3772566318511963,0.013610719703137875,-4.768124103546143,8.655387878417969,3.825732469558716,6.724717140197754,4.895114898681641
394,394,0.43,5.28,7.969386100769043,5.849485874176025,-2.1199002265930176,0.07211829721927643,-4.31191873550415,8.206827163696289,4.038142681121826,6.718235015869141,4.98073673248291
395,395,0.47,2.45,4.422909259796143,1.062976360321045,-3.3599328994750977,-4.132213115692139,-2.5876524448394775,1.2072371244430542,2.7698609828948975,0.6435152292251587,1.4824373722076416
396,396,0.56,3.18,8.329493522644043,5.399562835693359,-2.9299309253692627,-3.557699680328369,-2.3021621704101562,5.092122554779053,6.023707866668701,4.603089809417725,6.196035385131836
397,397,0.26,14.89,12.656922340393066,12.295462608337402,-0.3614596724510193,-2.0441112518310547,1.3211919069290161,11.50186538696289,13.078506469726562,11.27579116821289,13.315134048461914
398,398,0.47,9.13,8.02108383178711,7.129439353942871,-0.8916448354721069,-1.6739752292633057,-0.10931447148323059,6.8946380615234375,7.664728164672852,6.287077903747559,7.971800804138184
399,399,0.4,10.52,9.641400337219238,8.889758110046387,-0.7516423463821411,1.5650079250335693,-3.0682926177978516,10.104479789733887,7.8057146072387695,10.61341667175293,7.1660990715026855
400,400,0.42,3.61,7.67195987701416,5.017086982727051,-2.6548726558685303,-2.020145893096924,-3.2895994186401367,6.111355781555176,4.7160868644714355,5.124007225036621,4.910167217254639
401,401,0.32,2.78,10.941349029541016,6.657113552093506,-4.284235954284668,-9.549348831176758,0.9808770418167114,2.401447057723999,12.061108589172363,2.6165688037872314,10.69765853881836
402,402,0.5,6.9,7.58265495300293,6.014826774597168,-1.5678284168243408,-0.7193300724029541,-2.4163267612457275,6.37691593170166,6.0382232666015625,7.108867168426514,4.9207868576049805
403,403,0.35,2.89,5.515929698944092,2.0929172039031982,-3.4230124950408936,0.03583788126707077,-6.881862640380859,6.259603500366211,-0.7180836200714111,5.247607707977295,-1.0617731809616089
404,404,0.3,5.61,10.808073997497559,8.821690559387207,-1.9863831996917725,-2.7521800994873047,-1.2205864191055298,7.503597259521484,8.015145301818848,7.705914497375488,9.937466621398926
405,405,0.37,2.08,8.348167419433594,4.027185440063477,-4.320981502532959,0.09671636670827866,-8.738678932189941,9.6239013671875,0.9197660684585571,7.412343502044678,0.6420274972915649
406,406,0.26,12.42,9.887042999267578,9.399640083312988,-0.48740291595458984,1.3815827369689941,-2.356388568878174,10.68200969696045,8.117834091186523,10.312030792236328,8.487249374389648
407,407,0.22,7.88,6.941977500915527,5.356728553771973,-1.5852487087249756,2.6056246757507324,-5.776122093200684,8.7113676071167,2.0237927436828613,7.922887325286865,2.79056978225708
408,408,0.46,8.36,9.80963134765625,8.60590648651123,-1.2037243843078613,-3.478955030441284,1.0715062618255615,6.618039131164551,10.735713005065918,7.804503440856934,9.407309532165527
409,409,0.34,0.51,1.55808687210083,-3.0913329124450684,-4.649419784545898,-3.296717405319214,-6.002121925354004,1.251612663269043,-2.9067811965942383,-2.156639575958252,-4.026026248931885
410,410,0.39,4.49,9.433040618896484,6.963868141174316,-2.469172716140747,-4.594119548797607,-0.34422579407691956,5.532587051391602,8.75049877166748,5.506816387176514,8.420919418334961
411,411,0.59,6.85,6.670079708099365,4.908899307250977,-1.7611805200576782,1.3023207187652588,-4.824681758880615,7.3012495040893555,2.7751874923706055,7.067486763000488,2.750311851501465
412,412,0.5,12.67,8.520842552185059,7.939366817474365,-0.5814757347106934,-0.2220381796360016,-0.9409132599830627,7.4576239585876465,7.879268646240234,8.73415756225586,7.144576072692871
413,413,0.57,13.29,6.359102725982666,5.921779632568359,-0.4373230040073395,-0.012619086541235447,-0.8620269298553467,6.289039134979248,5.571043968200684,6.083738803863525,5.759820938110352
414,414,0.4,8.1,7.971879482269287,6.877773284912109,-1.0941063165664673,-1.4215457439422607,-0.7666668891906738,6.090404510498047,6.99542760848999,6.945415496826172,6.810131549835205
415,415,0.57,3.67,7.993745803833008,5.00703239440918,-2.986713409423828,-0.04695718735456467,-5.926469802856445,6.864505290985107,0.5442827939987183,7.4337005615234375,2.5803639888763428
416,416,0.29,4.54,10.112768173217773,7.797992706298828,-2.3147759437561035,-2.7244796752929688,-1.9050724506378174,7.178035259246826,7.971302032470703,7.801990032196045,7.793994903564453
417,417,0.37,1.86,2.519010066986084,-1.1914151906967163,-3.7104251384735107,-1.9921075105667114,-5.4287428855896,1.167557954788208,-0.6763967871665955,-0.8074427843093872,-1.5753875970840454
418,418,0.58,5.98,5.702928066253662,3.9810452461242676,-1.7218828201293945,-0.8887571096420288,-2.5550084114074707,5.29402494430542,2.8043079376220703,3.636547327041626,4.32554292678833
419,419,0.5,1.67,9.857172012329102,5.349503517150879,-4.507668972015381,-0.6076123714447021,-8.40772533416748,9.842789649963379,2.1154541969299316,7.919679641723633,2.779327869415283
420,420,0.27,14.85,6.231019020080566,5.985068321228027,-0.24595052003860474,-2.47074556350708,1.9788445234298706,3.9847400188446045,7.5018792152404785,4.817479133605957,7.1526570320129395
421,421,0.32,7.52,5.255974292755127,3.76987361907959,-1.4861005544662476,0.7266654968261719,-3.698866605758667,5.496826171875,2.364516258239746,5.818490028381348,1.7212574481964111
422,422,0.25,7.52,8.85898494720459,7.402360439300537,-1.4566248655319214,-4.951051712036133,2.03780198097229,4.602646827697754,9.362265586853027,4.843558311462402,9.961162567138672
423,423,0.36,7.06,9.677288055419922,7.949353218078613,-1.7279353141784668,1.8359841108322144,-5.2918548583984375,10.263433456420898,5.7092766761779785,10.441032409667969,5.457674026489258
424,424,0.39,6.19,8.604607582092285,6.888368606567383,-1.7162389755249023,-3.0806593894958496,-0.35181862115859985,5.676140785217285,8.191755294799805,6.294471740722656,7.482265949249268
425,425,0.35,11.84,5.595810890197754,5.015395641326904,-0.5804150700569153,-2.0491082668304443,0.8882781267166138,4.127134323120117,6.065855979919434,3.978559732437134,6.052231311798096
426,426,0.54,5.86,6.363126754760742,4.47239875793457,-1.8907281160354614,-1.0036163330078125,-2.7778398990631104,5.808495998382568,3.5983526706695557,4.683631896972656,4.261165618896484
427,427,0.33,14.49,11.470954895019531,11.116998672485352,-0.3539559841156006,1.6110572814941406,-2.318969249725342,12.523866653442383,9.676630020141602,11.868511199951172,10.365486145019531
428,428,0.26,8.38,10.434002876281738,9.345104217529297,-1.0888986587524414,-0.9899669885635376,-1.1878302097320557,8.874276161193848,9.075973510742188,9.726896286010742,8.963313102722168
429,429,0.27,1.81,11.048582077026367,7.293323040008545,-3.755258560180664,-5.347100257873535,-2.163417100906372,5.946356773376465,8.961912155151367,6.288217544555664,8.298428535461426
430,430,0.4,4.96,7.587984561920166,5.444858074188232,-2.1431264877319336,-1.5365691184997559,-2.7496838569641113,6.4357099533081055,4.909854888916016,5.406359672546387,5.483356475830078
431,431,0.35,5.38,4.942924976348877,2.9892799854278564,-1.953644871711731,-3.403517961502075,-0.5037717819213867,3.0432236194610596,3.5645790100097656,1.4609575271606445,4.517602443695068
432,432,0.29,5.19,9.751411437988281,5.679157257080078,-4.072254657745361,-11.801656723022461,3.6571474075317383,-0.9853157997131348,13.426142692565918,1.2905062437057495,10.067808151245117
433,433,0.35,0.84,10.724421501159668,5.59240198135376,-5.132019519805908,-0.9582218527793884,-9.305817604064941,10.35205078125,2.0747101306915283,8.966024398803711,2.2187795639038086
434,434,0.26,1.48,2.4207751750946045,-1.5325796604156494,-3.953354835510254,-1.7070780992507935,-6.199631690979004,1.8076860904693604,-1.6287018060684204,-0.23380792140960693,-2.8313515186309814
435,435,0.6,1.15,7.972524166107178,3.757230758666992,-4.2152934074401855,-2.328580617904663,-6.102006435394287,6.07334566116333,1.2367092370986938,4.836583137512207,2.6778781414031982
436,436,0.24,12.12,6.035617351531982,5.408740997314453,-0.6268762350082397,-4.082829475402832,2.8290770053863525,3.225759267807007,7.8110737800598145,3.029974937438965,7.787507057189941
437,437,0.36,8.39,-0.19756090641021729,-1.3515524864196777,-1.1539915800094604,-2.3297152519226074,0.02173219993710518,-1.1371524333953857,0.3504771292209625,-2.4114813804626465,-0.29162365198135376
438,438,0.58,2.84,6.953600883483887,3.658729076385498,-3.2948715686798096,-1.5674958229064941,-5.022247314453125,4.3220720291137695,2.283565044403076,4.936473846435547,2.38098406791687
439,439,0.38,10.75,7.076956748962402,6.419853687286377,-0.6571031808853149,-3.5344953536987305,2.2202889919281006,4.475244045257568,8.419553756713867,4.296364784240723,8.543342590332031
440,440,0.39,10.69,3.463559627532959,2.720094919204712,-0.7434647679328918,1.2317849397659302,-2.718714475631714,4.729628086090088,1.1303702592849731,4.274803161621094,1.1653865575790405
441,441,0.41,3.21,5.293217658996582,2.3763046264648438,-2.9169132709503174,-3.4076526165008545,-2.4261739253997803,2.2998533248901367,3.2662298679351807,2.6269612312316895,2.125648021697998
442,442,0.54,6.21,8.548571586608887,6.740907192230225,-1.8076640367507935,-0.865807831287384,-2.7495203018188477,6.609181880950928,7.304715156555176,8.418394088745117,5.063420295715332
443,443,0.22,12.23,10.833362579345703,10.230777740478516,-0.6025851964950562,3.6926281452178955,-4.897798538208008,13.186399459838867,7.111794948577881,12.198042869567871,8.263511657714844
444,444,0.34,11.13,4.357954502105713,3.0762505531311035,-1.2817039489746094,6.553958892822266,-9.117366790771484,6.851635932922363,-3.0084409713745117,7.470333576202393,-1.3178327083587646
445,445,0.57,0.18,11.331153869628906,5.886195182800293,-5.444958686828613,-1.6665173768997192,-9.223400115966797,10.386297225952148,2.4266064167022705,8.643742561340332,3.128647565841675
446,446,0.54,5.91,10.412065505981445,8.537958145141602,-1.8741077184677124,-0.39619001746177673,-3.3520255088806152,10.196741104125977,7.174868106842041,8.871377944946289,8.204538345336914
447,447,0.51,0.55,13.15422248840332,8.03799819946289,-5.116224765777588,-8.44347095489502,-1.7889785766601562,4.4641828536987305,11.601151466369629,6.065064430236816,10.010932922363281
448,448,0.36,1.46,8.698904991149902,4.784339904785156,-3.914565086364746,-4.737914562225342,-3.0912158489227295,4.743298530578613,6.226236820220947,4.205002784729004,5.36367654800415
449,449,0.29,11.31,5.238584041595459,4.4897260665893555,-0.748857855796814,3.0705502033233643,-4.568265914916992,6.290966987609863,1.242197871208191,6.9504923820495605,2.028959274291992
450,450,0.46,5.44,8.08891487121582,5.594703197479248,-2.4942116737365723,-6.878571033477783,1.8901474475860596,0.7509955763816833,9.294132232666016,2.8262736797332764,8.36313247680664
451,451,0.29,13.17,8.624491691589355,7.881152153015137,-0.7433397769927979,7.075202465057373,-8.561882019042969,12.997781753540039,2.9115149974823,12.87295913696289,2.889345169067383
452,452,0.39,7.48,9.003931045532227,6.348794460296631,-2.6551365852355957,5.270720481872559,-10.58099365234375,13.214930534362793,0.02174353413283825,11.449531555175781,1.2480570077896118
453,453,0.58,10.68,10.20645523071289,9.502561569213867,-0.7038938403129578,-0.888518214225769,-0.5192694664001465,9.331534385681152,8.519660949707031,8.657389640808105,10.347733497619629
454,454,0.23,1.7,7.990875244140625,3.1366331577301025,-4.854241847991943,0.10067295283079147,-9.80915641784668,9.64997673034668,-1.1536067724227905,7.306600093841553,-1.0333337783813477
455,455,0.25,4.7,7.74039363861084,5.495992183685303,-2.244401454925537,-1.6961634159088135,-2.7926392555236816,5.867844581604004,5.741469860076904,6.2971343994140625,4.694849967956543
456,456,0.48,11.88,7.300209045410156,6.791364669799805,-0.5088445544242859,-0.6781479120254517,-0.3395411968231201,6.752892017364502,6.879147529602051,6.741955280303955,6.8407745361328125
457,457,0.37,11.02,5.694788932800293,5.201868057250977,-0.49292099475860596,0.3202382028102875,-1.3060802221298218,6.02968168258667,4.594209671020508,5.697455406188965,4.70628023147583
458,458,0.33,6.26,9.270210266113281,7.5543437004089355,-1.7158660888671875,-1.3843369483947754,-2.0473952293395996,8.350629806518555,7.027044296264648,7.425102233886719,7.683585166931152
459,459,0.31,7.07,5.121557235717773,2.210890531539917,-2.9106669425964355,5.071755409240723,-10.893089294433594,9.067139625549316,-3.6454403400421143,7.914092063903809,-3.4923110008239746
460,460,0.34,12.68,7.69830322265625,7.180196762084961,-0.51810622215271,3.1396422386169434,-4.175854682922363,9.774773597717285,4.582839488983154,9.195363998413086,5.165029048919678
461,461,0.43,11.2,8.103121757507324,7.538711071014404,-0.5644102692604065,-2.1098978519439697,0.9810773134231567,6.432153701782227,8.519277572631836,6.744701385498047,8.332720756530762
462,462,0.25,5.68,2.7684738636016846,0.45308995246887207,-2.3153839111328125,1.9219541549682617,-6.552721977233887,5.342891216278076,-5.233545780181885,5.161565780639648,-4.255385875701904
463,463,0.44,8.55,8.394887924194336,7.302101135253906,-1.0927871465682983,-0.7314824461936951,-1.4540917873382568,7.890869140625,6.9769744873046875,7.5712690353393555,7.032933712005615
464,464,0.54,2.16,7.958484172821045,4.475035667419434,-3.4834485054016113,-2.5340752601623535,-4.432821750640869,5.402059555053711,4.731779098510742,6.017458915710449,2.932612657546997
465,465,0.51,2.48,2.139997720718384,-1.8343908786773682,-3.974388599395752,-7.856631755828857,-0.09214544296264648,-3.6917476654052734,3.848375082015991,-5.709299564361572,2.040517807006836
466,466,0.34,1.51,7.9945783615112305,3.8033266067504883,-4.191251754760742,-6.877508163452148,-1.5049952268600464,1.872748613357544,7.68368673324585,2.415726661682129,5.190926551818848
467,467,0.27,10.18,10.180404663085938,8.732990264892578,-1.4474139213562012,5.946881294250488,-8.84170913696289,14.391275405883789,2.6139564514160156,12.488998413085938,4.976981163024902
468,468,0.5,10.17,9.183924674987793,8.142261505126953,-1.0416629314422607,4.06471586227417,-6.148041725158691,12.299065589904785,4.335407257080078,10.366004943847656,5.918517112731934
469,469,0.27,5.28,2.6643261909484863,0.3576861619949341,-2.3066399097442627,-5.856672286987305,1.2433924674987793,-0.7245712876319885,3.150470733642578,-2.0455377101898193,2.7609100341796875
470,470,0.42,5.21,10.46352767944336,8.297752380371094,-2.165775775909424,-0.3806682825088501,-3.950883388519287,10.826815605163574,6.073836803436279,8.16512680053711,8.430378913879395
471,471,0.58,5.05,4.341404914855957,2.1173529624938965,-2.2240519523620605,-2.908029556274414,-1.5400742292404175,2.2588107585906982,3.344449996948242,1.4068679809570312,2.8278379440307617
472,472,0.36,4.23,4.282063007354736,1.7427458763122559,-2.5393171310424805,-3.237410068511963,-1.841223955154419,1.792715072631836,1.7744123935699463,1.673370361328125,1.8121212720870972
473,473,0.43,5.34,9.5684175491333,7.104679107666016,-2.463738441467285,-6.308111667633057,1.3806350231170654,3.2915446758270264,11.223295211791992,5.689375400543213,8.519983291625977
474,474,0.49,8.51,9.785006523132324,8.64196491241455,-1.143041968345642,0.4152553975582123,-2.7013392448425293,9.743815422058105,7.770543575286865,9.61549186706543,7.66843843460083
475,475,0.28,5.65,7.803283214569092,5.65555477142334,-2.147728443145752,-5.817724227905273,1.522267460823059,2.5314810276031494,9.228667259216309,3.4502992630004883,7.860810279846191
476,476,0.5,14.08,7.916116237640381,7.540275573730469,-0.37584060430526733,-1.8649744987487793,1.1132932901382446,6.649014949798584,8.481444358825684,6.817286014556885,8.263264656066895
477,477,0.4,10.63,8.531584739685059,7.592798233032227,-0.9387862682342529,-5.214630126953125,3.337057590484619,4.590262413024902,10.472700119018555,5.092583656311035,10.093012809753418
478,478,0.54,9.48,8.962801933288574,7.561473846435547,-1.4013283252716064,-7.729651927947998,4.926995277404785,3.4748363494873047,12.022441864013672,3.571009397506714,11.5519380569458
479,479,0.58,13.91,5.053213119506836,4.735509872436523,-0.3177030682563782,-0.7022051811218262,0.06679905951023102,4.012343406677246,5.090872764587402,4.269087791442871,5.201931476593018
480,480,0.55,11.59,-4.67888069152832,-5.445703506469727,-0.7668228149414062,4.75331449508667,-6.286960124969482,-4.342286109924316,-7.724283218383789,-2.200439453125,-8.690967559814453
481,481,0.42,6.94,2.251861095428467,0.7063267230987549,-1.5455342531204224,-0.5160802006721497,-2.57498836517334,2.444251298904419,-0.3841232657432556,2.284114122390747,-0.8714606761932373
482,482,0.28,8.21,5.470795631408691,4.268429279327393,-1.2023661136627197,-1.107734203338623,-1.296998143196106,4.5425214767456055,4.24302339553833,4.585745811462402,3.951112985610962
483,483,0.36,10.91,9.18253231048584,8.507072448730469,-0.6754598021507263,0.35480332374572754,-1.7057229280471802,9.281829833984375,7.764744758605957,8.98000717163086,8.034138679504395
484,484,0.51,12.66,8.758260726928711,7.928773880004883,-0.829486608505249,6.3817620277404785,-8.040735244750977,13.337286949157715,2.5680205821990967,11.437591552734375,4.419956684112549
485,485,0.29,9.3,7.712963581085205,6.674718856811523,-1.0382448434829712,2.206728219985962,-4.283217906951904,8.704636573791504,5.075986385345459,9.359832763671875,3.9896044731140137
486,486,0.49,10.26,8.736992835998535,7.87460994720459,-0.8623831272125244,-4.246610641479492,2.5218443870544434,5.445139408111572,10.407499313354492,6.13579797744751,9.613421440124512
487,487,0.42,0.27,7.91663122177124,3.2194442749023438,-4.6971869468688965,-3.909329414367676,-5.485044479370117,5.097805023193359,2.842306137084961,3.169369697570801,3.2695186138153076
488,488,0.43,4.8,8.6952543258667,5.967752456665039,-2.727501630783081,1.1707062721252441,-6.625709533691406,9.61903190612793,2.9283416271209717,8.276530265808105,3.6589744091033936
489,489,0.57,7.97,10.766802787780762,8.90630054473877,-1.8605021238327026,-7.704499244689941,3.983494997024536,5.063812732696533,12.96191120147705,5.1164398193359375,12.696161270141602
490,490,0.4,12.07,8.947247505187988,8.350976943969727,-0.5962702035903931,-4.704317569732666,3.51177716255188,5.526869773864746,11.240569114685059,6.145260810852051,10.556693077087402
491,491,0.56,2.66,-0.03385806083679199,-3.222383499145508,-3.188525438308716,-3.2405521869659424,-3.1364986896514893,-2.905235767364502,-1.0414639711380005,-4.062500476837158,-2.3822665214538574
492,492,0.5,7.25,9.520111083984375,7.376833438873291,-2.143278121948242,3.801868200302124,-8.088424682617188,13.035384178161621,1.6120495796203613,9.738938331604004,5.014728546142578
493,493,0.3,9.84,9.87636661529541,9.013021469116211,-0.863345205783844,-3.3672547340393066,1.6405643224716187,7.671093463897705,10.484095573425293,7.305419445037842,10.720623016357422
494,494,0.55,14.33,6.5201568603515625,6.2018280029296875,-0.3183287978172302,-1.7577149868011475,1.121057391166687,4.564594268798828,7.30436897277832,5.379491806030273,7.024163722991943
495,495,0.31,4.65,6.470475673675537,4.051207542419434,-2.4192681312561035,-3.3801465034484863,-1.4583896398544312,3.555752992630005,5.294147491455078,3.3430285453796387,4.7593865394592285
496,496,0.26,8.57,6.071084022521973,4.951689720153809,-1.119394302368164,-3.13248872756958,0.8937002420425415,3.801095962524414,6.505908012390137,3.471698760986328,6.431680679321289
497,497,0.58,6.29,7.6347527503967285,4.864429473876953,-2.7703232765197754,3.8339147567749023,-9.374561309814453,10.963945388793945,-1.1930185556411743,9.427209854125977,0.3016495108604431
498,498,0.41,6.89,6.609960079193115,5.1099042892456055,-1.5000557899475098,-1.8021130561828613,-1.1979984045028687,4.514052867889404,6.116290092468262,5.051064968109131,5.168744087219238
499,499,0.54,0.74,3.0513646602630615,-1.3165647983551025,-4.367929458618164,-4.772023677825928,-3.9638354778289795,-0.5294873118400574,1.1741660833358765,-1.5897467136383057,-1.0433827638626099
500,500,0.38,5.75,9.151482582092285,7.192434787750244,-1.959047794342041,-0.14066407084465027,-3.7774314880371094,8.487283706665039,6.377562999725342,8.839881896972656,5.544987678527832
501,501,0.45,11.69,8.789551734924316,8.219058990478516,-0.5704924464225769,-0.8180583715438843,-0.32292649149894714,8.237881660461426,7.793581008911133,7.285691261291504,9.152425765991211
502,502,0.3,8.71,10.180951118469238,9.096267700195312,-1.0846837759017944,-2.319171667098999,0.1498040109872818,7.923555374145508,10.172012329101562,8.70634651184082,9.486188888549805
503,503,0.36,14.79,10.091615676879883,9.65231704711914,-0.4392991065979004,5.790369033813477,-6.668967247009277,13.632221221923828,5.489817142486572,12.854642868041992,6.449990749359131
504,504,0.45,2.23,5.903800964355469,0.7328450679779053,-5.170956134796143,0.9745121002197266,-11.316424369812012,9.166935920715332,-4.080162525177002,5.2791666984558105,-3.8134765625
505,505,0.26,9.4,8.879950523376465,7.940396785736084,-0.9395535588264465,-0.7859021425247192,-1.0932049751281738,8.445259094238281,7.488968372344971,7.643406867980957,8.237386703491211
506,506,0.31,14.26,11.229772567749023,10.907308578491211,-0.32246434688568115,2.1592864990234375,-2.8042151927948,12.589262008666992,9.057072639465332,11.892365455627441,9.922250747680664
507,507,0.46,9.33,5.071352958679199,4.100584030151367,-0.9707690477371216,1.1138923168182373,-3.0554304122924805,5.110097885131836,2.951967716217041,5.5860795974731445,2.6150882244110107
508,508,0.46,12.79,9.75507640838623,9.161553382873535,-0.5935232639312744,-5.586898326873779,4.3998517990112305,6.100163459777832,12.264938354492188,6.324130058288574,11.998976707458496
509,509,0.48,11.76,7.016430854797363,6.380138397216797,-0.6362923383712769,2.8339126110076904,-4.106497287750244,8.138154029846191,4.089029312133789,9.344900131225586,3.415377140045166
510,510,0.36,5.74,11.583733558654785,8.271409034729004,-3.3123247623443604,-10.500870704650879,3.876221179962158,2.611520528793335,14.269886016845703,3.284398078918457,13.25841999053955
511,511,0.42,8.18,7.731240749359131,6.177722930908203,-1.5535178184509277,3.645966053009033,-6.753001689910889,10.549822807312012,1.5206087827682495,9.259956359863281,3.095489501953125
512,512,0.21,0.95,9.255154609680176,4.7384138107299805,-4.516740798950195,-7.284249305725098,-1.7492320537567139,2.9221155643463135,7.992668151855469,1.8399653434753418,7.636862277984619
513,513,0.44,0.24,5.57275390625,0.8382265567779541,-4.734527587890625,-4.159994602203369,-5.309061050415039,3.1182098388671875,0.5061482191085815,0.9522370100021362,0.7242161631584167
514,514,0.25,6.5,6.586704254150391,3.157611846923828,-3.4290924072265625,-11.713160514831543,4.854975700378418,-3.154794931411743,11.942060470581055,-3.086850881576538,9.402074813842773
515,515,0.27,2.05,9.326483726501465,5.596146583557129,-3.730336904525757,-5.884069442749023,-1.5766043663024902,3.4387967586517334,8.5294189453125,4.754633903503418,6.43765926361084
516,516,0.41,1.01,5.627948760986328,1.4474576711654663,-4.180490970611572,-3.0438804626464844,-5.31710147857666,4.631331443786621,1.1091173887252808,1.7476491928100586,1.147266149520874
517,517,0.49,2.92,-0.9403491020202637,-4.836795330047607,-3.8964462280273438,0.5654151439666748,-8.358307838439941,2.5843772888183594,-6.162616729736328,0.40826740860939026,-10.081857681274414
518,518,0.24,3.1,9.723896026611328,5.2646660804748535,-4.459230422973633,1.508184790611267,-10.426645278930664,12.188673973083496,-0.27751702070236206,8.801520347595215,1.7278121709823608
519,519,0.46,6.97,10.429683685302734,7.91206169128418,-2.5176217555999756,4.258886814117432,-9.294130325317383,13.483847618103027,2.492319107055664,11.814611434936523,4.009512424468994
520,520,0.21,6.61,11.512598991394043,9.848603248596191,-1.6639959812164307,0.3814569115638733,-3.70944881439209,11.510123252868652,8.406279563903809,10.802896499633789,8.894309997558594
521,521,0.39,8.51,10.68401050567627,8.937339782714844,-1.7466704845428467,4.495126724243164,-7.988467693328857,13.903945922851562,4.018063068389893,12.059460639953613,5.815217971801758
522,522,0.45,13.4,1.2469041347503662,0.6170098781585693,-0.6298942565917969,4.777399063110352,-6.037187576293945,5.760743618011475,-3.229595422744751,5.400208950042725,-4.166189193725586
523,523,0.47,1.2,8.072660446166992,3.775373935699463,-4.2972869873046875,-2.0142974853515625,-6.580276012420654,7.619052886962891,1.2955223321914673,4.505095958709717,3.045652151107788
524,524,0.39,6.79,8.886682510375977,6.709897994995117,-2.176784038543701,3.3289692401885986,-7.682537078857422,12.083740234375,1.583355188369751,9.446646690368652,3.973149061203003
525,525,0.3,14.93,12.058104515075684,11.79391860961914,-0.26418614387512207,2.348580837249756,-2.876953125,12.776090621948242,10.13063907623291,13.627467155456543,9.960370063781738
