,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,si_sdr_speaker0,si_sdr_spkeaker1,vad_accuracy,vad_acc_speaker0,vad_acc_speaker1
1924,1924,0.51,10.5,3.4856719970703125,2.590425729751587,-0.8952463865280151,2.6616623401641846,-4.452155113220215,5.237669467926025,-0.05681803449988365,0.9088000059127808,0.9199999570846558,0.897599995136261
1925,1925,0.26,6.34,11.999929428100586,9.016375541687012,-2.9835541248321533,4.348315715789795,-10.315423965454102,13.449978828430176,4.5827717781066895,0.9655999541282654,0.9599999785423279,0.9711999893188477
1926,1926,0.36,12.68,7.916561126708984,7.472125053405762,-0.444436252117157,0.9805436134338379,-1.8694161176681519,8.32245922088623,6.621790885925293,0.9648000001907349,0.9503999948501587,0.9791999459266663
1927,1927,0.56,1.78,7.765613079071045,3.9082822799682617,-3.857330799102783,-1.9954872131347656,-5.719174385070801,4.695581436157227,3.1209828853607178,0.9479999542236328,0.9440000057220459,0.9519999623298645
1928,1928,0.33,11.4,7.222709655761719,6.564927101135254,-0.6577824354171753,-3.248743772506714,1.9331789016723633,5.228292942047119,7.901561260223389,0.9279999732971191,0.9071999788284302,0.9487999677658081
1929,1929,0.27,8.05,7.603253364562988,6.228995323181152,-1.374258279800415,-4.974448204040527,2.2259316444396973,3.695199489593506,8.762791633605957,0.9279999732971191,0.9247999787330627,0.9311999678611755
1930,1930,0.46,10.87,10.815610885620117,10.033050537109375,-0.7825608253479004,3.8401260375976562,-5.405247688293457,13.021537780761719,7.0445637702941895,0.9695999622344971,0.9791999459266663,0.9599999785423279
1931,1931,0.44,9.26,10.628554344177246,6.849400043487549,-3.7791543006896973,7.906144142150879,-15.464452743530273,13.346660614013672,0.35213974118232727,0.9655999541282654,0.9759999513626099,0.9551999568939209
1932,1932,0.31,12.0,7.996087074279785,7.324368476867676,-0.6717187166213989,2.769867181777954,-4.113304615020752,8.90336799621582,5.745368480682373,0.9655999541282654,0.9631999731063843,0.9679999947547913
1933,1933,0.37,14.47,9.554940223693848,9.274016380310059,-0.2809235155582428,0.2084493488073349,-0.7702963948249817,10.19240951538086,8.355623245239258,0.9479999542236328,0.9343999624252319,0.9615999460220337
1934,1934,0.51,4.22,7.805638313293457,4.650075912475586,-3.155562162399292,-7.6465606689453125,1.335436224937439,1.444603681564331,7.85554838180542,0.9567999839782715,0.9327999949455261,0.9807999730110168
1935,1935,0.32,5.56,8.318655967712402,6.4035325050354,-1.915123701095581,-1.740678071975708,-2.089569330215454,6.189701080322266,6.617363929748535,0.9527999758720398,0.9359999895095825,0.9695999622344971
1936,1936,0.36,8.46,7.707108497619629,6.4478654861450195,-1.2592427730560303,1.7430068254470825,-4.2614922523498535,8.132360458374023,4.763370513916016,0.946399986743927,0.9599999785423279,0.9327999949455261
1937,1937,0.41,11.69,6.012099266052246,5.525999069213867,-0.4861002564430237,1.3225191831588745,-2.294719696044922,6.729490280151367,4.322508335113525,0.974399983882904,0.9679999947547913,0.9807999730110168
1938,1938,0.33,9.31,4.683879375457764,3.3555684089660645,-1.3283109664916992,4.055595874786377,-6.712217807769775,7.671900749206543,-0.9607637524604797,0.9663999676704407,0.9791999459266663,0.9535999894142151
1939,1939,0.23,11.37,9.887453079223633,9.262950897216797,-0.6245020031929016,-1.0858678817749023,-0.16313612461090088,8.681623458862305,9.844277381896973,0.9391999840736389,0.9264000058174133,0.9519999623298645
1940,1940,0.21,8.53,9.664365768432617,8.581093788146973,-1.0832722187042236,-0.4951205253601074,-1.6714237928390503,9.285005569458008,7.877182483673096,0.9527999758720398,0.9455999732017517,0.9599999785423279
1941,1941,0.41,2.66,5.337038993835449,0.4393584728240967,-4.897680759429932,1.337935209274292,-11.133296966552734,7.834625720977783,-6.95590877532959,0.8384000062942505,0.9407999515533447,0.7360000014305115
1942,1942,0.49,5.97,8.650445938110352,5.827434062957764,-2.8230113983154297,-9.11571216583252,3.46968936920166,1.1623488664627075,10.49251937866211,0.9319999814033508,0.9023999571800232,0.9615999460220337
1943,1943,0.33,13.11,2.25775408744812,1.7268747091293335,-0.5308794379234314,-2.4019205570220947,1.340161681175232,0.41980332136154175,3.0339460372924805,0.9695999622344971,0.974399983882904,0.9648000001907349
1944,1944,0.52,7.78,9.913177490234375,7.876086235046387,-2.0370912551879883,4.309410095214844,-8.38359260559082,11.608996391296387,4.143176555633545,0.9511999487876892,0.9839999675750732,0.91839998960495
1945,1945,0.21,13.82,12.756882667541504,12.460972785949707,-0.2959097623825073,-1.7415730953216553,1.1497535705566406,11.737079620361328,13.184865951538086,0.9544000029563904,0.9487999677658081,0.9599999785423279
1946,1946,0.44,12.27,7.379085540771484,6.703673362731934,-0.6754121780395508,4.751499652862549,-6.10232400894165,9.904777526855469,3.5025694370269775,0.9335999488830566,0.9519999623298645,0.9151999950408936
1947,1947,0.28,7.59,6.914427757263184,5.344216823577881,-1.5702110528945923,-6.09683895111084,2.9564168453216553,2.068941831588745,8.619491577148438,0.9648000001907349,0.9615999460220337,0.9679999947547913
1948,1948,0.22,6.11,3.196838855743408,0.9916226863861084,-2.2052161693573,2.0901741981506348,-6.500606536865234,5.165827751159668,-3.182582378387451,0.9727999567985535,0.9663999676704407,0.9791999459266663
1949,1949,0.53,3.89,7.53858757019043,4.260248184204102,-3.2783396244049072,-7.655319690704346,1.0986404418945312,-0.37470608949661255,8.89520263671875,0.8423999547958374,0.8384000062942505,0.8463999629020691
1950,1950,0.47,4.95,8.469951629638672,2.983241319656372,-5.486710548400879,4.23430871963501,-15.20772933959961,8.530404090881348,-2.5639214515686035,0.8736000061035156,0.9871999621391296,0.7599999904632568
1951,1951,0.43,0.4,10.428508758544922,4.962019443511963,-5.466489315032959,-1.2720650434494019,-9.660913467407227,9.718778610229492,0.20526042580604553,0.9016000032424927,0.9231999516487122,0.8799999952316284
1952,1952,0.29,7.91,4.89625883102417,3.7004504203796387,-1.1958082914352417,-1.641878366470337,-0.7497382164001465,3.7136940956115723,3.687206745147705,0.9455999732017517,0.9375999569892883,0.9535999894142151
1953,1953,0.24,4.05,9.649771690368652,6.341012954711914,-3.3087587356567383,1.4093983173370361,-8.026915550231934,9.25459098815918,3.4274353981018066,0.9264000058174133,0.9279999732971191,0.9247999787330627
1954,1954,0.22,10.65,12.57054328918457,11.261091232299805,-1.3094518184661865,6.2931389808654785,-8.912042617797852,15.204562187194824,7.317620277404785,0.9775999784469604,0.9807999730110168,0.974399983882904
1955,1955,0.55,9.12,4.808122634887695,3.8618831634521484,-0.9462393522262573,-0.8166611194610596,-1.075817584991455,3.4303998947143555,4.293366432189941,0.9663999676704407,0.9567999839782715,0.9759999513626099
1956,1956,0.51,2.9,7.701289176940918,3.605297565460205,-4.095991611480713,1.181744933128357,-9.373727798461914,8.144549369812012,-0.9339540004730225,0.8871999979019165,0.9455999732017517,0.8287999629974365
1957,1957,0.58,3.28,9.332698822021484,5.023385047912598,-4.309313774108887,1.6466469764709473,-10.265274047851562,10.154878616333008,-0.10810813307762146,0.9631999731063843,0.9807999730110168,0.9455999732017517
1958,1958,0.21,11.1,8.503243446350098,7.212859153747559,-1.2903845310211182,6.4980597496032715,-9.078828811645508,11.505169868469238,2.920548915863037,0.897599995136261,0.9455999732017517,0.8495999574661255
1959,1959,0.58,1.75,6.062327861785889,2.3349101543426514,-3.7274177074432373,-3.926330804824829,-3.5285046100616455,1.8264044523239136,2.8434159755706787,0.9192000031471252,0.8895999789237976,0.9487999677658081
1960,1960,0.59,1.19,7.529947280883789,3.1271421909332275,-4.402804851531982,-6.885738372802734,-1.9198710918426514,0.7304810285568237,5.523803234100342,0.8840000033378601,0.9071999788284302,0.8607999682426453
1961,1961,0.49,0.1,8.906975746154785,4.175743103027344,-4.731232643127441,-4.498367786407471,-4.96409797668457,4.626932144165039,3.7245540618896484,0.9375999569892883,0.9199999570846558,0.9551999568939209
1962,1962,0.23,9.53,10.37820053100586,8.795963287353516,-1.5822370052337646,5.265799045562744,-8.430273056030273,11.401159286499023,6.190766334533691,0.983199954032898,0.9919999837875366,0.974399983882904
1963,1963,0.42,9.76,8.742996215820312,7.8100361824035645,-0.9329595565795898,2.070016860961914,-3.9359359741210938,9.079187393188477,6.540884971618652,0.9759999513626099,0.9824000000953674,0.9695999622344971
1964,1964,0.23,13.46,-0.4895772337913513,-0.8722477555274963,-0.382670521736145,-1.0289407968521118,0.26359978318214417,-1.5214464664459229,-0.22304904460906982,0.9311999678611755,0.9279999732971191,0.9343999624252319
1965,1965,0.4,9.96,11.920896530151367,10.210413932800293,-1.7104825973510742,6.239789962768555,-9.660755157470703,15.049057006835938,5.37177038192749,0.9343999624252319,0.9727999567985535,0.8959999680519104
1966,1966,0.49,6.76,7.74561071395874,6.081333637237549,-1.6642770767211914,-1.518331527709961,-1.8102226257324219,5.950983047485352,6.211684226989746,0.9440000057220459,0.974399983882904,0.913599967956543
1967,1967,0.26,10.31,12.383352279663086,11.538581848144531,-0.8447706699371338,-2.4463000297546387,0.7567587494850159,10.389629364013672,12.687535285949707,0.9679999947547913,0.9551999568939209,0.9807999730110168
1968,1968,0.56,3.71,5.872575759887695,3.2666420936584473,-2.605933904647827,-2.316128969192505,-2.8957388401031494,3.190819025039673,3.3424649238586426,0.9599999785423279,0.9472000002861023,0.9727999567985535
1969,1969,0.24,11.89,10.454875946044922,9.548262596130371,-0.906613826751709,-8.104710578918457,6.291482925415039,6.474115371704102,12.62240982055664,0.9479999542236328,0.9343999624252319,0.9615999460220337
1970,1970,0.5,6.59,7.650218486785889,6.119215965270996,-1.5310026407241821,-2.466499090194702,-0.5955061912536621,5.403099060058594,6.835332870483398,0.9824000000953674,0.9695999622344971,0.995199978351593
1971,1971,0.42,11.76,4.487204551696777,3.9148850440979004,-0.5723193883895874,-2.746213912963867,1.6015751361846924,2.3036489486694336,5.526121139526367,0.9615999460220337,0.9455999732017517,0.9775999784469604
1972,1972,0.5,5.38,8.790762901306152,6.819793701171875,-1.9709694385528564,-1.6722160577774048,-2.2697227001190186,6.661457061767578,6.978130340576172,0.9847999811172485,0.9839999675750732,0.9855999946594238
1973,1973,0.21,0.1,11.524131774902344,5.149664878845215,-6.374466896057129,-1.00791597366333,-11.74101734161377,7.599730491638184,2.699598789215088,0.9159999489784241,0.9327999949455261,0.8991999626159668
1974,1974,0.46,6.87,7.856687068939209,6.358843803405762,-1.4978432655334473,-1.9254612922668457,-1.0702253580093384,5.996534824371338,6.721152305603027,0.9535999894142151,0.9391999840736389,0.9679999947547913
1975,1975,0.45,2.46,9.175411224365234,5.660821914672852,-3.514589309692383,-1.2403161525726318,-5.788862228393555,8.319055557250977,3.0025885105133057,0.9143999814987183,0.8831999897956848,0.9455999732017517
1976,1976,0.57,5.46,9.869369506835938,6.2871928215026855,-3.582176685333252,3.8921127319335938,-11.056466102600098,11.17240047454834,1.4019849300384521,0.9687999486923218,0.9775999784469604,0.9599999785423279
1977,1977,0.57,1.19,10.308813095092773,5.006744384765625,-5.302068710327148,-0.3234387934207916,-10.280698776245117,9.346076965332031,0.6674122214317322,0.9143999814987183,0.9583999514579773,0.8703999519348145
1978,1978,0.35,13.3,12.479215621948242,12.081100463867188,-0.3981151580810547,-2.8160645961761475,2.019834280014038,10.467103958129883,13.695096015930176,0.9503999948501587,0.9775999784469604,0.9231999516487122
1979,1979,0.21,3.85,9.980655670166016,7.102046966552734,-2.8786087036132812,-5.468752861022949,-0.28846439719200134,4.8670125007629395,9.337080955505371,0.9440000057220459,0.9279999732971191,0.9599999785423279
1980,1980,0.46,7.83,8.701282501220703,6.300551414489746,-2.400730609893799,5.199297904968262,-10.00075912475586,11.508502960205078,1.0926001071929932,0.9559999704360962,0.9567999839782715,0.9551999568939209
1981,1981,0.21,13.14,11.277214050292969,10.367185592651367,-0.9100286960601807,7.348403453826904,-9.168460845947266,13.94782543182373,6.786545753479004,0.9399999976158142,0.9503999948501587,0.9296000003814697
1982,1982,0.24,7.1,9.313563346862793,7.888918876647949,-1.4246442317962646,-1.8919994831085205,-0.9572888612747192,7.538862705230713,8.238975524902344,0.9503999948501587,0.9551999568939209,0.9455999732017517
1983,1983,0.38,10.26,8.105276107788086,7.3893256187438965,-0.7159509658813477,-0.5777119398117065,-0.8541899919509888,7.566232681274414,7.212418556213379,0.9799999594688416,0.9824000000953674,0.9775999784469604
1984,1984,0.28,4.5,11.12487506866455,8.735761642456055,-2.389113426208496,-1.027350664138794,-3.750875949859619,8.935285568237305,8.536238670349121,0.972000002861023,0.9663999676704407,0.9775999784469604
1985,1985,0.45,10.29,9.172542572021484,8.394134521484375,-0.7784085273742676,-5.646186351776123,4.089369297027588,5.384695529937744,11.403573989868164,0.9639999866485596,0.9407999515533447,0.9871999621391296
1986,1986,0.21,10.25,9.03568172454834,8.334744453430176,-0.7009373903274536,1.060041904449463,-2.46191668510437,9.179130554199219,7.490358352661133,0.9399999976158142,0.9407999515533447,0.9391999840736389
1987,1987,0.41,13.79,4.468147277832031,3.513695001602173,-0.9544520378112793,7.733323097229004,-9.642227172851562,9.289006233215332,-2.2616162300109863,0.9239999651908875,0.9503999948501587,0.897599995136261
1988,1988,0.45,2.72,8.133796691894531,4.931808948516846,-3.2019882202148438,-2.1121695041656494,-4.291806697845459,6.062845706939697,3.8007724285125732,0.9215999841690063,0.892799973487854,0.9503999948501587
1989,1989,0.48,7.84,11.291534423828125,6.845587253570557,-4.445947647094727,-15.920733451843262,7.02883768081665,-0.3775441348552704,14.068718910217285,0.8840000033378601,0.7888000011444092,0.9791999459266663
1990,1990,0.59,6.09,8.693967819213867,5.731894493103027,-2.9620730876922607,4.011828899383545,-9.935975074768066,9.653239250183105,1.8105497360229492,0.9343999624252319,0.9775999784469604,0.8912000060081482
1991,1991,0.45,4.66,4.578075885772705,2.3145101070404053,-2.2635657787323,-3.5760951042175293,-0.951036274433136,0.776701807975769,3.852318286895752,0.8639999628067017,0.8384000062942505,0.8895999789237976
1992,1992,0.24,10.19,10.285428047180176,9.14500617980957,-1.1404218673706055,4.768232822418213,-7.049076557159424,11.829639434814453,6.460371971130371,0.9279999732971191,0.9487999677658081,0.9071999788284302
1993,1993,0.47,11.41,8.455903053283691,7.728856563568115,-0.7270462512969971,2.4097821712493896,-3.863874673843384,9.218761444091797,6.238951683044434,0.9159999489784241,0.9663999676704407,0.8655999898910522
1994,1994,0.45,8.58,9.534605026245117,7.4260029792785645,-2.108602523803711,-9.935196876525879,5.717991828918457,1.4996801614761353,13.352325439453125,0.8855999708175659,0.8064000010490417,0.9648000001907349
1995,1995,0.6,8.96,10.045989036560059,9.076051712036133,-0.9699373245239258,-1.7075108289718628,-0.23236386477947235,8.16734504699707,9.984758377075195,0.9175999760627747,0.9775999784469604,0.8575999736785889
1996,1996,0.56,12.86,6.8122029304504395,6.275679588317871,-0.5365234613418579,-4.511605262756348,3.438558340072632,3.6504788398742676,8.900879859924316,0.9247999787330627,0.8736000061035156,0.9759999513626099
1997,1997,0.48,10.08,10.282571792602539,9.078559875488281,-1.2040119171142578,-7.1017069816589355,4.69368314743042,6.430961608886719,11.726158142089844,0.9455999732017517,0.9615999460220337,0.9296000003814697
1998,1998,0.52,4.05,9.471259117126465,6.481204986572266,-2.990054130554199,0.27644169330596924,-6.256549835205078,8.459927558898926,4.502481937408447,0.9663999676704407,0.9615999460220337,0.9711999893188477
1999,1999,0.3,13.93,9.30506706237793,9.069756507873535,-0.23531055450439453,2.1147425174713135,-2.5853636264801025,10.463385581970215,7.6761274337768555,0.9863999485969543,0.9919999837875366,0.9807999730110168
2000,2000,0.41,14.0,8.579423904418945,8.319591522216797,-0.2598322629928589,2.3918583393096924,-2.91152286529541,9.814571380615234,6.824610710144043,0.9839999675750732,0.9887999892234802,0.9791999459266663
2001,2001,0.39,5.52,9.51684856414795,7.558957099914551,-1.957891583442688,-0.9553179740905762,-2.9604651927948,8.578621864318848,6.539292335510254,0.9791999459266663,0.9727999567985535,0.9855999946594238
2002,2002,0.4,7.51,5.806035995483398,3.343738555908203,-2.4622974395751953,-10.019125938415527,5.094531059265137,-2.497368812561035,9.184845924377441,0.9055999517440796,0.8240000009536743,0.9871999621391296
2003,2003,0.27,4.55,7.449481964111328,4.667902946472168,-2.781578779220581,1.0528289079666138,-6.615986347198486,7.058530807495117,2.2772748470306396,0.9047999978065491,0.9007999897003174,0.9088000059127808
2004,2004,0.31,1.17,7.508119583129883,3.3364388942718506,-4.171680450439453,-5.841514587402344,-2.5018467903137207,1.6706647872924805,5.002213001251221,0.9167999625205994,0.8944000005722046,0.9391999840736389
2005,2005,0.36,9.44,10.269034385681152,9.321561813354492,-0.9474729299545288,-3.2102715969085693,1.3153257369995117,8.658761024475098,9.984363555908203,0.9727999567985535,0.9648000001907349,0.9807999730110168
2006,2006,0.51,4.99,8.712769508361816,6.514961242675781,-2.197808265686035,-2.452461004257202,-1.9431556463241577,6.365358352661133,6.664564609527588,0.9783999919891357,0.9807999730110168,0.9759999513626099
2007,2007,0.27,14.89,2.333448886871338,1.97401762008667,-0.3594312369823456,-0.40595322847366333,-0.31290924549102783,1.9814478158950806,1.9665875434875488,0.8807999491691589,0.8671999573707581,0.8944000005722046
2008,2008,0.34,8.68,11.291252136230469,10.180581092834473,-1.1106715202331543,0.8729929327964783,-3.0943360328674316,10.450111389160156,9.911050796508789,0.9511999487876892,0.9711999893188477,0.9311999678611755
2009,2009,0.22,1.02,10.897174835205078,6.731782913208008,-4.16539192199707,-4.940018177032471,-3.390766143798828,5.777363300323486,7.686202526092529,0.9440000057220459,0.9199999570846558,0.9679999947547913
2010,2010,0.33,8.17,8.718568801879883,7.614642143249512,-1.103926420211792,-2.000640869140625,-0.20721206068992615,6.930609226226807,8.298674583435059,0.9327999949455261,0.9551999568939209,0.9103999733924866
2011,2011,0.4,14.11,6.190089225769043,5.713993072509766,-0.4760960340499878,-4.076766490936279,3.1245744228363037,3.4404640197753906,7.987522602081299,0.9472000002861023,0.9215999841690063,0.9727999567985535
2012,2012,0.55,14.8,9.692059516906738,9.206915855407715,-0.48514389991760254,5.4015212059021,-6.371809005737305,12.333603858947754,6.080227375030518,0.9648000001907349,0.974399983882904,0.9551999568939209
2013,2013,0.36,6.99,-1.64767324924469,-3.0633158683776855,-1.4156426191329956,-0.6653604507446289,-2.1659247875213623,-3.389826774597168,-2.736804962158203,0.9192000031471252,0.9120000004768372,0.9264000058174133
2014,2014,0.32,3.04,11.793981552124023,8.60208511352539,-3.191896915435791,-0.5807955265045166,-5.802998065948486,12.483320236206055,4.720850467681885,0.9775999784469604,0.9711999893188477,0.9839999675750732
2015,2015,0.35,14.08,6.32182502746582,5.847911357879639,-0.47391343116760254,-6.329954147338867,5.382127285003662,2.3077332973480225,9.388089179992676,0.9567999839782715,0.9599999785423279,0.9535999894142151
2016,2016,0.51,9.63,-1.4516733884811401,-2.295504570007324,-0.8438311815261841,0.517271101474762,-2.2049334049224854,0.05459628626704216,-4.645605564117432,0.8944000005722046,0.8655999898910522,0.9231999516487122
2017,2017,0.22,4.11,9.364385604858398,6.670248985290527,-2.6941370964050293,-0.6034654974937439,-4.78480863571167,8.148353576660156,5.19214391708374,0.8871999979019165,0.8416000008583069,0.9327999949455261
2018,2018,0.43,9.29,6.0143208503723145,5.080131530761719,-0.9341893196105957,-0.6317082047462463,-1.2366704940795898,5.301708698272705,4.858554840087891,0.9599999785423279,0.9695999622344971,0.9503999948501587
2019,2019,0.41,13.74,7.854071140289307,7.547995567321777,-0.3060755729675293,1.9813547134399414,-2.593505859375,8.978804588317871,6.117186069488525,0.9575999975204468,0.9487999677658081,0.9663999676704407
2020,2020,0.21,4.32,11.077132225036621,8.661839485168457,-2.415292978286743,-3.6436972618103027,-1.1868886947631836,7.240814208984375,10.082864761352539,0.967199981212616,0.9535999894142151,0.9807999730110168
2021,2021,0.48,4.35,7.071880340576172,4.60320520401001,-2.468675136566162,-0.38641029596328735,-4.550940036773682,5.511500358581543,3.6949098110198975,0.9335999488830566,0.9535999894142151,0.913599967956543
2022,2022,0.29,5.61,10.125728607177734,6.241955280303955,-3.883772850036621,4.245887756347656,-12.013433456420898,11.106334686279297,1.3775756359100342,0.8863999843597412,0.9311999678611755,0.8416000008583069
2023,2023,0.41,4.32,8.689658164978027,5.602393627166748,-3.0872642993927,1.6071480512619019,-7.781676769256592,9.832433700561523,1.3723539113998413,0.897599995136261,0.8959999680519104,0.8991999626159668
2024,2024,0.59,9.46,3.1996254920959473,1.7354099750518799,-1.4642155170440674,-7.418518543243408,4.490087509155273,-2.8164753913879395,6.287295341491699,0.9167999625205994,0.9296000003814697,0.9039999842643738
2025,2025,0.25,0.35,9.095476150512695,3.5659403800964355,-5.529536247253418,-1.5151475667953491,-9.543925285339355,7.3918681144714355,-0.2599874436855316,0.9511999487876892,0.9455999732017517,0.9567999839782715
2026,2026,0.47,9.94,9.019315719604492,8.042051315307617,-0.9772646427154541,3.0864310264587402,-5.040960311889648,11.063440322875977,5.020662307739258,0.9631999731063843,0.9567999839782715,0.9695999622344971
2027,2027,0.38,3.0,7.910854339599609,4.2799153327941895,-3.63093900680542,-7.566135406494141,0.3042573034763336,0.918042778968811,7.641787528991699,0.9431999921798706,0.9055999517440796,0.9807999730110168
2028,2028,0.37,2.46,9.769983291625977,5.068485260009766,-4.701498031616211,0.9693515300750732,-10.372347831726074,8.024969100952148,2.112001419067383,0.9271999597549438,0.9631999731063843,0.8912000060081482
2029,2029,0.49,7.57,9.096400260925293,7.803557395935059,-1.2928426265716553,-0.6448961496353149,-1.9407891035079956,8.723978042602539,6.883136749267578,0.9247999787330627,0.9599999785423279,0.8895999789237976
2030,2030,0.2,10.6,6.831019878387451,6.142669677734375,-0.6883501410484314,1.8994415998458862,-3.276141881942749,7.608954906463623,4.676384449005127,0.9271999597549438,0.9167999625205994,0.9375999569892883
2031,2031,0.39,12.85,6.328073024749756,6.045177459716797,-0.2828957438468933,0.16101273894309998,-0.7268041968345642,6.014580249786377,6.075774192810059,0.9615999460220337,0.9455999732017517,0.9775999784469604
2032,2032,0.47,0.82,14.037505149841309,9.696520805358887,-4.340984344482422,-5.539755821228027,-3.1422128677368164,9.393198013305664,9.99984359741211,0.9296000003814697,0.9535999894142151,0.9055999517440796
2033,2033,0.33,12.32,9.314180374145508,8.742731094360352,-0.5714492797851562,-3.740471839904785,2.5975732803344727,6.7552714347839355,10.73019027709961,0.967199981212616,0.974399983882904,0.9599999785423279
2034,2034,0.39,4.47,6.375548839569092,3.599947929382324,-2.7756009101867676,0.051551222801208496,-5.602753162384033,5.668224334716797,1.5316715240478516,0.9551999568939209,0.9567999839782715,0.9535999894142151
2035,2035,0.48,12.05,8.769920349121094,7.8129777908325195,-0.956942081451416,-7.418661117553711,5.504776954650879,3.7653613090515137,11.860594749450684,0.9824000000953674,0.974399983882904,0.990399956703186
2036,2036,0.57,6.39,8.52383804321289,6.898867607116699,-1.6249701976776123,-0.7447447776794434,-2.5051956176757812,7.411617279052734,6.386118412017822,0.9735999703407288,0.9711999893188477,0.9759999513626099
2037,2037,0.21,3.7,6.704946517944336,3.917266368865967,-2.7876803874969482,-1.7937856912612915,-3.7815752029418945,5.156071662902832,2.6784613132476807,0.9607999920845032,0.9615999460220337,0.9599999785423279
2038,2038,0.27,8.02,5.668496131896973,4.421921730041504,-1.2465745210647583,0.8087422847747803,-3.301891326904297,6.04440975189209,2.799433708190918,0.9335999488830566,0.9215999841690063,0.9455999732017517
2039,2039,0.48,11.07,4.131500720977783,3.3982863426208496,-0.7332144975662231,-3.5840108394622803,2.117581844329834,1.0974366664886475,5.699135780334473,0.8919999599456787,0.887999951839447,0.8959999680519104
2040,2040,0.48,12.61,6.828216552734375,6.460977554321289,-0.3672390282154083,-0.8197685480117798,0.08529047667980194,6.01769495010376,6.904260635375977,0.9359999895095825,0.9423999786376953,0.9296000003814697
2041,2041,0.54,6.92,9.755825996398926,7.793614387512207,-1.96221125125885,-6.581744194030762,2.6573216915130615,5.491203308105469,10.096025466918945,0.9264000058174133,0.8895999789237976,0.9631999731063843
2042,2042,0.23,5.59,10.309797286987305,6.901111125946045,-3.4086861610412598,-10.441712379455566,3.624340057373047,3.1878862380981445,10.614336013793945,0.9799999594688416,0.9839999675750732,0.9759999513626099
2043,2043,0.41,7.64,9.799110412597656,6.797346591949463,-3.0017635822296143,-11.690238952636719,5.68671178817749,1.6593549251556396,11.935338020324707,0.94159996509552,0.892799973487854,0.990399956703186
2044,2044,0.5,1.1,9.364471435546875,4.371955871582031,-4.992515563964844,-0.7220666408538818,-9.262964248657227,7.2935333251953125,1.4503782987594604,0.9287999868392944,0.9695999622344971,0.887999951839447
2045,2045,0.41,13.94,6.378087997436523,5.835418701171875,-0.542669415473938,1.9635100364685059,-3.048848867416382,7.438697814941406,4.232140064239502,0.972000002861023,0.9759999513626099,0.9679999947547913
2046,2046,0.49,9.46,8.939403533935547,8.076129913330078,-0.8632738590240479,1.9489047527313232,-3.675452470779419,9.419852256774902,6.732407569885254,0.9767999649047852,0.9711999893188477,0.9824000000953674
2047,2047,0.45,1.92,1.4278249740600586,-2.45796537399292,-3.8857903480529785,-1.3197052478790283,-6.451875686645508,0.5689526200294495,-5.4848833084106445,0.9351999759674072,0.9103999733924866,0.9599999785423279
2048,2048,0.46,9.71,8.376943588256836,7.090027332305908,-1.2869162559509277,4.741717338562012,-7.315549850463867,10.582818031311035,3.5972368717193604,0.967199981212616,0.9472000002861023,0.9871999621391296
2049,2049,0.26,4.97,10.553126335144043,7.245973587036133,-3.307152509689331,3.0335774421691895,-9.647882461547852,10.85690975189209,3.635037899017334,0.9296000003814697,0.9567999839782715,0.9023999571800232
2050,2050,0.43,1.17,9.725020408630371,5.390368938446045,-4.334651470184326,-6.551413536071777,-2.117889404296875,3.6768741607666016,7.103863716125488,0.8951999545097351,0.8703999519348145,0.9199999570846558
2051,2051,0.4,14.98,10.017534255981445,9.431031227111816,-0.5865035057067871,-7.985569953918457,6.812562942504883,5.411148548126221,13.450913429260254,0.9767999649047852,0.9663999676704407,0.9871999621391296
2052,2052,0.47,11.93,8.381770133972168,7.82656192779541,-0.5552085638046265,-4.6475677490234375,3.5371506214141846,5.467447280883789,10.185676574707031,0.9423999786376953,0.9503999948501587,0.9343999624252319
2053,2053,0.48,4.35,5.810171127319336,3.1915557384490967,-2.6186153888702393,0.4886685311794281,-5.7258992195129395,6.084191799163818,0.29891979694366455,0.9375999569892883,0.9648000001907349,0.9103999733924866
2054,2054,0.29,13.67,5.296438694000244,4.901321887969971,-0.3951166272163391,-2.616159677505493,1.825926423072815,3.465928792953491,6.336715221405029,0.9639999866485596,0.9615999460220337,0.9663999676704407
2055,2055,0.36,9.6,9.480895042419434,8.55344009399414,-0.9274550080299377,0.18051090836524963,-2.0354208946228027,9.463080406188965,7.643799304962158,0.9287999868392944,0.9455999732017517,0.9120000004768372
2056,2056,0.59,11.98,8.428321838378906,7.989227294921875,-0.4390947222709656,-1.8884588479995728,1.0102694034576416,7.0899481773376465,8.888505935668945,0.9559999704360962,0.9264000058174133,0.9855999946594238
2057,2057,0.33,13.76,12.3984956741333,12.013643264770508,-0.3848527669906616,2.716994285583496,-3.4866998195648193,12.895666122436523,11.131620407104492,0.967199981212616,0.9487999677658081,0.9855999946594238
2058,2058,0.41,6.51,6.026603698730469,3.90669322013855,-2.11991024017334,-6.523996353149414,2.2841758728027344,0.6550487279891968,7.158337593078613,0.9511999487876892,0.9215999841690063,0.9807999730110168
2059,2059,0.36,2.09,9.078056335449219,5.021127223968506,-4.056929588317871,-0.5255687832832336,-7.588290691375732,7.433121681213379,2.6091325283050537,0.9192000031471252,0.9391999840736389,0.8991999626159668
