,scenario,reverb,snr,si_sdri,si_sdr,si_sdr_start,si_sdr_start_speaker0,si_sdr_start_speaker1,si_sdr_speaker0,si_sdr_spkeaker1,vad_accuracy,vad_acc_speaker0,vad_acc_speaker1
4040,4040,0.58,14.61,-2.9302597045898438,-3.103994607925415,-0.17373502254486084,-0.1435045748949051,-0.2039654701948166,-2.8958938121795654,-3.3120954036712646,0.6439999938011169,0.7231999635696411,0.564799964427948
4041,4041,0.48,7.53,-1.1882588863372803,-1.9945793151855469,-0.8063203692436218,-0.8158916234970093,-0.7967491149902344,-2.9220118522644043,-1.0671466588974,0.7407999634742737,0.7599999904632568,0.7215999960899353
4042,4042,0.47,2.72,1.6373708248138428,-0.1474629044532776,-1.7848336696624756,-1.84043288230896,-1.7292343378067017,-2.0683271884918213,1.7734013795852661,0.5008000135421753,0.6272000074386597,0.37439998984336853
4043,4043,0.31,8.82,10.09791374206543,9.540109634399414,-0.5578043460845947,-0.5585306882858276,-0.5570780634880066,9.641742706298828,9.438477516174316,0.5943999886512756,0.6223999857902527,0.5663999915122986
4044,4044,0.3,12.83,7.322936058044434,7.191775321960449,-0.13116054236888885,-0.14735212922096252,-0.11496895551681519,7.158377170562744,7.2251739501953125,0.6552000045776367,0.6735999584197998,0.6367999911308289
4045,4045,0.31,12.58,8.25461483001709,7.988913536071777,-0.2657010853290558,-0.28078126907348633,-0.25062090158462524,8.006872177124023,7.970954895019531,0.6679999828338623,0.6015999913215637,0.7343999743461609
4046,4046,0.39,1.94,7.832801818847656,5.688166618347168,-2.144634962081909,-2.1710476875305176,-2.118222236633301,5.5722975730896,5.8040361404418945,0.6775999665260315,0.7103999853134155,0.6448000073432922
4047,4047,0.27,12.95,11.49527359008789,11.278021812438965,-0.2172522246837616,-0.22465792298316956,-0.20984651148319244,11.161441802978516,11.394601821899414,0.5575999617576599,0.7439999580383301,0.37119999527931213
4048,4048,0.35,7.06,4.56848669052124,3.7621302604675293,-0.8063564896583557,-0.7682409882545471,-0.8444719910621643,4.328176498413086,3.1960842609405518,0.7080000042915344,0.7152000069618225,0.7008000016212463
4049,4049,0.36,4.7,11.472528457641602,10.190386772155762,-1.2821412086486816,-1.2650141716003418,-1.299268126487732,10.1133394241333,10.267434120178223,0.5551999807357788,0.8047999739646912,0.30559998750686646
4050,4050,0.47,9.08,8.377065658569336,7.83761739730835,-0.5394477844238281,-0.5130506157875061,-0.5658449530601501,7.587873458862305,8.087361335754395,0.6079999804496765,0.5759999752044678,0.6399999856948853
4051,4051,0.5,13.76,-2.0688087940216064,-2.235548496246338,-0.16673977673053741,-0.14545363187789917,-0.18802592158317566,-1.5111937522888184,-2.9599032402038574,0.7095999717712402,0.687999963760376,0.7311999797821045
4052,4052,0.51,7.32,4.307246208190918,3.5746335983276367,-0.7326123714447021,-0.7597709894180298,-0.7054537534713745,3.292003631591797,3.8572635650634766,0.818399965763092,0.790399968624115,0.8463999629020691
4053,4053,0.44,14.9,9.426726341247559,9.219303131103516,-0.2074228823184967,-0.20502834022045135,-0.20981743931770325,9.110801696777344,9.327804565429688,0.6480000019073486,0.6751999855041504,0.6207999587059021
4054,4054,0.24,9.91,9.543323516845703,9.064750671386719,-0.4785724878311157,-0.474362850189209,-0.48278215527534485,8.740275382995605,9.389225959777832,0.7343999743461609,0.7391999959945679,0.7295999526977539
4055,4055,0.23,9.75,10.52843952178955,10.01052474975586,-0.5179149508476257,-0.5501191020011902,-0.48571082949638367,10.313586235046387,9.707464218139648,0.597599983215332,0.5600000023841858,0.6351999640464783
4056,4056,0.44,8.77,6.088746070861816,5.626562595367432,-0.46218341588974,-0.5013960003852844,-0.42297083139419556,5.616158485412598,5.636966705322266,0.6887999773025513,0.671999990940094,0.7055999636650085
4057,4057,0.52,13.65,8.143854141235352,8.00162410736084,-0.14222964644432068,-0.14816389977931976,-0.1362953782081604,7.823448181152344,8.179800033569336,0.725600004196167,0.667199969291687,0.7839999794960022
4058,4058,0.22,5.51,8.503509521484375,7.561010837554932,-0.9424983263015747,-0.8894064426422119,-0.9955902099609375,7.004034996032715,8.117986679077148,0.736799955368042,0.8143999576568604,0.6592000126838684
4059,4059,0.43,7.58,7.3742289543151855,6.55233097076416,-0.8218979835510254,-0.8139196038246155,-0.8298763036727905,6.599338531494141,6.5053229331970215,0.7799999713897705,0.7856000065803528,0.774399995803833
4060,4060,0.59,4.2,8.484601020812988,7.024560928344727,-1.4600403308868408,-1.471238613128662,-1.4488420486450195,7.594857215881348,6.454265117645264,0.4535999894142151,0.4495999813079834,0.4575999975204468
4061,4061,0.27,4.33,9.564906120300293,8.164714813232422,-1.400191068649292,-1.3688104152679443,-1.4315718412399292,7.991103172302246,8.338326454162598,0.7583999633789062,0.7567999958992004,0.7599999904632568
4062,4062,0.39,13.8,8.903999328613281,8.774176597595215,-0.1298227459192276,-0.11916084587574005,-0.14048464596271515,8.83580493927002,8.71254825592041,0.8151999711990356,0.8143999576568604,0.8159999847412109
4063,4063,0.52,1.07,10.166595458984375,7.674942970275879,-2.491652250289917,-2.469294548034668,-2.514009952545166,7.090137481689453,8.259748458862305,0.6599999666213989,0.687999963760376,0.6319999694824219
4064,4064,0.22,14.88,5.799232006072998,5.736617088317871,-0.0626147910952568,-0.0554303303360939,-0.06979925185441971,5.559755325317383,5.913479328155518,0.7008000016212463,0.6943999528884888,0.7071999907493591
4065,4065,0.57,14.4,1.77725088596344,1.5788849592208862,-0.1983659267425537,-0.1832958459854126,-0.21343602240085602,1.524476408958435,1.6332935094833374,0.527999997138977,0.5727999806404114,0.48319998383522034
